ticker,company_name,listingdate,fiscal_year,market_cap,sales_growth_rate,net_profit_growth_rate,operating_profit_rate,roe,roa,debt_ratio,20_06_close_price,20_06_rate_of_return,20_09_close_price,20_09_rate_of_return,20_12_close_price,20_12_rate_of_return,21_03_close_price,21_03_rate_of_return,21_06_close_price,PER,PER_cal,PBR,PCR,PSR,DYR
3800,(주)에이스침대,1996-05-03,2021,5.22894E+11,22.87,48.76,23.34,6.65,5.92,13.58,46950,0.004259851,42800,0.101635514,38100,23.75328084,42750,10.29239766,47150,10.35,15.4887218,1.03,8.92,1.81,2.33
30530,(주)원익홀딩스,1996-09-24,2021,5.22129E+11,10.56,-4.46,10.26,2.83,2.17,31.46,4520,0.495575221,4310,0.568445476,6340,6.624605678,6610,2.269288956,6760,16.93,30.38869258,0.86,11.86,1.51,0
232140,와이아이케이(주),2015-12-24,2021,5.20988E+11,129.46,248.04,13.21,10.87,7.93,26.51,3057.941188,1.076560538,4947.947941,0.283360309,6151.906918,3.220027297,6531.762624,-2.78275,6350,34.26,23.36706532,2.54,158.49,3.77,0
6730,(주)서부티엔디,1995-10-06,2021,5.18516E+11,0.58,0,-13.98,-4.09,-1.43,183.17,6367.504023,0.374164817,6161.467684,0.420116188,7417.308231,17.96732356,7701.834604,13.60929505,8750,0,-19.31540342,0.79,20.14,6.05,0.57
60720,(주)케이에이치바텍,2002-05-21,2021,5.18458E+11,-27.6,-60.39,26.73,0.53,0.44,22.07,22515.30997,-0.027328514,20050,0.092269327,20400,7.352941176,22250,-1.573033708,21900,0,550.9433962,2.92,23.58,19.38,0
67000,(주)조이시티,2008-05-30,2021,5.15575E+11,48.23,-13.91,12.61,11.76,8.03,40.25,5682.407892,1.041388126,7613.788102,0.523551725,3806.75945,204.7211192,9558.393683,21.3593035,11600,15.95,19.3877551,2.28,27.11,1.09,0
126560,(주)현대퓨처넷,2010-12-23,2021,5.15282E+11,-90.22,-95.06,-4.59,0.15,0.13,17.33,4290,0.064102564,3395,0.344624448,3855,18.41763943,4790,-4.697286013,4565,0,493.3333333,0.74,21.17,2.27,1.75
89030,(주)테크윙,2011-11-10,2021,5.14761E+11,10.83,1.37,17.09,4.94,2.3,119.92,17586.65675,0.509667265,19280.5557,0.377034999,23565.12363,12.66649994,20850,27.3381295,26550,16.82,51.6194332,2.55,25.52,2.67,0.87
60980,(주)한라홀딩스,2010-05-19,2021,5.14179E+11,47.97,2827.3,17.1,10.42,5.73,85.14,26700,0.838951311,31050,0.581320451,37400,31.28342246,40800,20.34313725,49100,9.81,5.75815739,0.6,28.53,0.91,4.07
53210,(주)케이티스카이라이프,2011-06-03,2021,5.14086E+11,-3.16,-16.6,11.94,4.28,3.57,21.37,7930,0.355611602,9320,0.153433476,8810,22.02043133,8640,24.4212963,10750,8.91,16.35514019,0.7,3.73,0.78,3.26
25860,남해화학(주),1995-11-10,2021,5.11692E+11,24.35,-48.92,1.65,2.27,1.61,54.36,7320,0.407103825,8200,0.256097561,8210,25.45676005,9000,14.44444444,10300,20.43,49.77973568,1.13,9.75,0.51,0.78
78160,메디포스트(주),2005-07-29,2021,5.09882E+11,11.89,0,-6.87,-3.39,-1.98,61.31,26071.03742,0.202483795,31208.42416,0.004536462,33224.96849,-5.643251378,34550,-9.261939219,31350,0,-123.8938053,4.2,244.9,10.07,0
182400,(주)엔케이맥스,2015-10-23,2021,5.09813E+11,11.12,0,-226.9,-13.38,-8.78,53.43,11429.15397,0.268685332,13730.67509,0.056029649,20259.98275,-28.43034379,17573.67288,-17.49021337,14500,0,-27.27952167,3.65,0,53.17,0
102710,(주)이엔에프테크놀로지,2009-05-28,2021,5.08647E+11,5.18,-67.23,5.9,2.99,2.15,43.5,34902.81186,0.019975128,43159.18849,-0.175146678,47549.94986,-25.13136164,39650,-10.21437579,35600,13.52,60.53511706,1.81,7.66,1.25,0.42
67310,하나마이크론(주),2005-10-11,2021,5.07765E+11,33.06,0,5.15,6.15,1.98,199.5,4384.029315,2.626800566,8307.778486,0.913869036,10894.76998,45.94158508,11722.19138,35.64016734,15900,0,53.00813008,3.26,23.52,1.57,0
71320,한국지역난방공사,2010-01-29,2021,5.0657E+11,1.76,77.56,8.28,3.54,1.03,223.8,32450,0.348228043,35050,0.248216833,40350,8.426270136,38350,14.08083442,43750,18.13,7.90960452,0.28,1.33,0.24,2.21
131370,알서포트(주),2011-01-05,2021,5.05505E+11,22.63,0,43.53,20.66,16.75,16.06,7460,0.272117962,15400,-0.383766234,13250,-28.37735849,8110,17.01602959,9490,0,45.64375605,9.43,32.96,13.87,0.32
299900,(주)위지윅스튜디오,2018-12-20,2021,5.04614E+11,52.32,0,9.32,0.67,0.54,21.14,3855.941443,2.591859525,3672.05195,2.771733131,5428.62417,155.1291003,11037.62984,25.47983763,13850,0,1161.19403,7.78,0,22.24,0
2310,아세아제지(주),1988-12-15,2021,4.98877E+11,27.06,41.46,14.67,5.64,4.95,14.24,29900,0.862876254,24800,1.245967742,37250,49.53020134,48850,14.02251791,55700,11.4,14.71631206,0.83,7.57,1.17,1.26
183190,아세아시멘트(주),2013-11-06,2021,4.98664E+11,3.15,1710.37,11.83,4.08,2.75,45.28,54200,1.361623616,58200,1.199312715,72500,76.55172414,116500,9.871244635,128000,34.89,16.42156863,0.67,19.18,1.41,0.98
80160,(주)모두투어네트워크,2005-07-26,2021,4.98015E+11,-96.14,0,-518.99,-10.8,-6.44,145.72,10500,1.50952381,12450,1.116465863,20550,28.22384428,22100,19.23076923,26350,0,-71.75925926,7.75,0,11.67,0
99320,(주)쎄트렉아이,2008-06-13,2021,4.96983E+11,3.61,0,15.6,-12.58,-7.6,76.2,17840.00344,2.066142907,20040.00386,1.729540392,25600.00493,113.6718338,49440.00952,10.63913727,54700,32.89,-43.3227345,5.45,27.47,4.86,0.62
263050,(주)유틸렉스,2018-12-24,2021,4.96824E+11,-96.68,0,-65954.82,-24.76,-14.57,59.67,33886.84414,-0.037974741,34460.47485,-0.05398866,37152.08674,-12.25257351,39334.81084,-17.12175729,32600,0,-33.72374798,8.35,0,241.08,0
20120,(주)키다리스튜디오,1996-07-03,2021,4.93813E+11,20.03,2031.5,10.28,3.58,3.04,8.01,3280.111222,3.542528894,5205.788508,1.862198489,5488.862008,171.4588193,13815.13972,7.85269135,14900,127.41,248.8826816,8.91,66.18,6.82,0
1530,디아이동일(주),1964-01-04,2021,4.93344E+11,23.88,-2.5,2.94,2.3,1.46,58.02,65896.0964,1.981967229,85537.25777,1.297244559,143380.478,37.04794595,168422.9587,16.67055457,196500,127.15,46.08695652,1.06,28.91,1.78,0.76
3060,에이프로젠제약(주),1984-10-19,2021,4.92241E+11,0.78,145.95,-7.98,0.79,0.74,1.84,1121.663635,0.101043094,1284.999997,-0.038910503,1314.999997,-6.083649954,1170,5.555555556,1235,35.29,130.3797468,1.03,151.67,15.46,0
29960,(주)코엔텍,2004-06-18,2021,4.92E+11,-8.75,-13.49,45.39,8.82,6.81,28.37,8640,0.138888889,8620,0.141531323,9430,4.347826087,8950,9.944134078,9840,19.26,36.84807256,3.25,14.56,6.95,5.18
18000,유니슨(주),1996-01-10,2021,4.8937E+11,54.82,0,5.33,0.74,0.25,213.88,1370.86592,1.932453087,4923.688862,-0.183538986,4876.301081,-17.5604637,4281.155833,-6.100124437,4020,0,755.4054054,5.59,0,6.21,0
143240,(주)사람인에이치알,2012-02-21,2021,4.89106E+11,51.29,78.56,40.5,13.34,11.72,15.15,23100,0.816017316,23400,0.792735043,27000,55.37037037,35200,19.17613636,41950,25.16,30.28485757,4.04,23.48,7.17,1.43
185490,아이진(주),2015-11-16,2021,4.87363E+11,-0.02,0,-509.2,-0.71,-0.48,26.56,10153.91505,2.909821957,11666.92214,2.402782629,12098.81301,228.1313627,16254.50226,144.2400226,39700,0,-5069.014085,35.99,0,137.5,0
9410,(주)태영건설,1989-11-13,2021,4.86239E+11,2,-26.74,8.61,6.28,2.06,254.94,30639.27086,-0.592026845,9890,0.263902932,11800,5.93220339,12000,4.166666667,12500,0.62,10.98726115,0.69,1.43,0.23,2.6
1510,에스케이증권(주),1986-09-20,2021,4.84405E+11,-3.79,0,6.18,4.1,0.42,847.29,876,0.170091324,722,0.41966759,802,27.80548628,882,16.21315193,1025,52.33,20.73170732,0.85,0,0.49,0.98
48910,대원미디어(주),2001-07-31,2021,4.84289E+11,16.2,312.33,2.36,3.19,2.29,38.74,5950,5.470588235,6820,4.64516129,9300,313.9784946,22200,73.42342342,38500,113.57,232.2884013,7.41,84.24,2.29,0
108230,(주)톱텍,2009-09-15,2021,4.82895E+11,-54.49,0,-46.75,-3.78,-3.22,9.96,19050,-0.333333333,16200,-0.216049383,12300,3.25203252,12350,2.834008097,12700,19.36,-34.92063492,1.32,34.92,1.72,0.79
86390,(주)유니테스트,2006-12-05,2021,4.78688E+11,11.59,0,-7.26,-0.57,-0.48,22.75,12200,0.856557377,25350,-0.106508876,27200,-16.72794118,22100,2.488687783,22650,94.18,-622.8070175,3.55,138.09,4.23,0
35890,(주)서희건설,1999-12-24,2021,4.78002E+11,-3.76,75.15,18.53,18.39,9.24,85.76,946.1585976,1.198362944,1031.763423,1.015966018,1530,35.94771242,1630,27.60736196,2080,3.78,4.785209353,0.88,2.02,0.38,1.92
138080,(주)오이솔루션,2014-02-27,2021,4.75959E+11,16.86,110.98,5.31,5.39,4,34.74,47200,-0.050847458,56300,-0.204262877,55900,-19.8568873,46350,-3.34412082,44800,38.93,60.66790353,3.27,22.34,4.61,0.67
95720,(주)웅진씽크빅,2007-06-05,2021,4.75885E+11,9.41,0,4.72,9.31,5.73,60.68,2419.058969,0.703141615,2683.325915,0.535407972,2800.213218,47.13165317,3310,24.47129909,4120,61.52,13.64124597,1.27,8.92,0.75,2.67
93230,(주)이아이디,2007-11-01,2021,4.73286E+11,42.86,0,-4.43,11.86,8.69,40.91,159.5374174,2.836090679,177.449116,2.448876015,282.9746384,116.2737988,403,51.86104218,612,0,25.29510961,3,0,5.68,0
9290,광동제약(주),1989-11-17,2021,4.72836E+11,1.06,-36.36,4.16,2.48,1.65,50.75,7030,0.283072546,9720,-0.072016461,10250,-12,8570,5.250875146,9020,15.61,41.53225806,1.03,32.76,0.62,1.11
104700,한국철강(주),2008-09-29,2021,4.72013E+11,15.43,57.55,11.21,5.82,4.89,22.98,4420,1.319004525,4695,1.183173589,6540,56.72782875,10700,-4.205607477,10250,0,11.6838488,0.68,5.07,0.75,1.95
220630,(주)맘스터치앤컴퍼니,2015-08-28,2021,4.71924E+11,2.84,-54.45,11.43,10.92,7.95,43.87,2545,0.821218075,2625,0.765714286,3780,22.61904762,3515,31.86344239,4635,15.93,55.31135531,6.04,12.98,1.65,0.65
138250,(주)엔에스쇼핑,2015-03-27,2021,4.71744E+11,-0.98,-19.53,11.65,3.77,2.04,80.62,12950,0.081081081,13150,0.064638783,12100,15.70247934,11700,19.65811966,14000,12.3,23.87267905,0.9,4.97,0.9,1.07
30210,케이티비투자증권(주),1996-11-19,2021,4.69847E+11,100.75,943.61,25.23,19.44,2.42,745.9,2240,2.477678571,2510,2.103585657,3190,144.200627,4815,61.78608515,7790,7.91,4.5781893,0.89,0,1.43,1.93
58430,포스코강판(주),2002-08-16,2021,4.692E+11,39.22,6744.44,9.51,18.75,9.08,104.19,12800,5.109375,14150,4.526501767,17400,349.4252874,28950,170.1208981,78200,104.19,11.14666667,2.09,4.78,0.54,0.64
33180,(주)케이에이치필룩스,2001-12-26,2021,4.67861E+11,-23.25,0,-18.24,-4.29,-3.4,22.2,2995.947012,0.171582804,2350.822007,0.493094751,2766.269,26.8857078,2421.837329,44.93128658,3510,0,-29.6037296,1.27,46.91,4.64,0
34810,해성산업(주),1999-04-16,2021,4.67824E+11,11.04,1662.92,14.11,8.43,6.21,30.62,4898.108224,2.623848063,7252.732772,1.447353371,8387.046428,111.6358858,16150,9.907120743,17750,0.96,6.642941874,0.56,10.79,1.97,0.99
189300,(주)인텔리안테크놀로지스,2016-10-18,2021,4.67291E+11,-5.92,0,-6.66,-2.96,-1.55,113.67,28500,1.168421053,29150,1.120068611,52200,18.3908046,66800,-7.48502994,61800,813.16,-204.3918919,6.05,61.19,4.99,0.16
33310,(주)엠투엔,1997-11-10,2021,4.65986E+11,32.99,0,-5.86,-9.02,-5.13,82.02,4396.49845,3.776528467,13169.6913,0.594570405,14500,44.82758621,14800,41.89189189,21000,0,-83.59201774,7.54,404.19,21.77,0
2990,금호산업(주),1976-06-26,2021,4.65251E+11,19.3,169.58,6.08,15.38,4.63,218.8,6660,0.906906907,6620,0.918429003,9080,39.86784141,9820,29.32790224,12700,10.54,7.542262679,1.16,4.47,0.25,3.94
7690,국도화학(주),1989-08-05,2021,4.64849E+11,66.66,588.72,15.34,16.51,8.71,98.63,34300,1.332361516,44300,0.805869074,54000,48.14814815,68900,16.11030479,80000,22.74,5.935796487,0.98,8.35,0.55,1.5
25950,동신건설(주),1995-08-07,2021,4.6452E+11,57.85,-90.99,2.29,0.09,0.07,29.73,5630,8.822380107,11550,3.787878788,32100,72.2741433,42150,31.19810202,55300,0,6044.444444,5.44,263.93,13.09,0.27
4430,송원산업(주),1977-06-25,2021,4.644E+11,14.34,64.9,5.38,5.1,2.7,86.64,12850,0.505836576,13000,0.488461538,15950,21.31661442,20350,-4.914004914,19350,28.06,20,1.02,7.66,0.75,0.62
16800,(주)퍼시스,1996-12-24,2021,4.6E+11,19.14,50.46,11.09,6.2,5.55,12.44,28050,0.426024955,28600,0.398601399,29650,34.90725126,29500,35.59322034,40000,13.51,16.12903226,1,11.14,1.6,2.5
78020,이베스트투자증권(주),2007-02-21,2021,4.59939E+11,-18.61,123.44,14.94,12.44,1.28,695.34,4540,0.825991189,5930,0.397976391,6790,22.09131075,7290,13.71742112,8290,3.67,4.98392283,0.62,0,0.23,6.63
265520,에이피시스템(주),2017-04-07,2021,4.59747E+11,3.15,112,11.19,17.85,6.25,139.01,23300,0.362660944,22050,0.439909297,24850,27.7665996,28650,10.82024433,31750,19.16,18.87955182,3.37,7.52,0.79,0.38
41140,넥슨지티(주),2000-07-25,2021,4.58085E+11,70.96,286.33,50.83,10.67,10.02,6.41,12200,0.06147541,15250,-0.150819672,13200,-1.893939394,13700,-5.474452555,12950,145.02,38.51921275,4.11,225.13,17.33,0
68290,(주)삼성출판사,2002-08-05,2021,4.56E+11,0.03,0,2.03,0.56,0.47,21.9,21350,1.135831382,18900,1.412698413,23950,90.39665971,46000,-0.869565217,45600,7.82,644.6428571,3.61,342.54,8.03,0.44
216050,인크로스(주),2016-10-31,2021,4.55208E+11,45.22,62.04,42.56,9.88,4.61,126.43,33850,0.669128508,43900,0.287015945,54000,4.62962963,60300,-6.301824212,56500,36.98,62.34817814,6.16,18.61,12.58,0
32620,(주)유비케어,1997-05-02,2021,4.55159E+11,1.49,99.44,11.61,8.12,6.92,20.08,9900,-0.119191919,10500,-0.16952381,9600,-9.166666667,7800,11.79487179,8720,30.19,48.52216749,3.94,49.45,4.54,0.57
23410,유진기업(주),1994-10-07,2021,4.51495E+11,15.87,-19.65,4.51,5.17,2.81,85.46,3640,0.604395604,4110,0.420924574,4720,23.72881356,5720,2.097902098,5840,5.03,10.25145068,0.53,13.37,0.6,2.91
45390,대아티아이(주),2001-05-17,2021,4.48966E+11,12.46,45.27,9.01,4.39,2.73,61.63,6120,0.031045752,7020,-0.101139601,5780,9.169550173,5180,21.81467181,6310,66.77,101.3667426,4.45,15.42,3.96,0.32
35080,(주)인터파크,1999-07-05,2021,4.48164E+11,1174.45,0,-5.9,-1.73,-1.22,78,1653.638183,2.338094183,2035,1.712530713,2150,156.744186,4865,13.4635149,5520,555.84,-76.87861272,1.33,0,2.65,0.36
19680,(주)대교,2004-02-03,2021,4.48078E+11,0.38,0,-0.37,-0.19,-0.13,38.5,4280,0.235981308,3900,0.356410256,3685,43.55495251,4295,23.16647264,5290,0,-415.7894737,0.79,10.98,0.76,1.89
91810,(주)티웨이항공,2018-08-01,2021,4.45183E+11,-47.03,0,-86.5,-72.91,-11.23,529.8,1317.743818,2.062051928,1064.413424,2.790820287,2500,61.4,2790,44.62365591,4035,0,-5.362776025,3.91,0,1.65,0
104830,(주)원익머트리얼즈,2011-12-28,2021,4.45062E+11,3.25,152.69,17.32,9.65,8.96,7.7,27400,0.288321168,28200,0.25177305,35050,0.713266762,37900,-6.860158311,35300,13.21,13.47150259,1.3,6.46,1.66,0.57
237880,(주)클리오,2016-11-09,2021,4.43522E+11,-2.39,-44.26,5.08,2.48,1.65,45.2,19375.55319,0.316091455,16417.45347,0.553225051,17551.3917,45.28762414,19444.1649,31.14474259,25500,38.97,117.3387097,2.91,37.99,2.07,0.39
245620,이원다이애그노믹스(주),2018-06-26,2021,4.43239E+11,967.19,0,-17.09,-0.07,-0.03,146.6,5125.540531,0.034037282,6621.96982,-0.199633924,4874.896716,8.720252109,2541.261962,108.5577984,5300,0,-4928.571429,3.45,0,4.72,0
1200,유진투자증권(주),1987-08-24,2021,4.4268E+11,-24.18,17.94,11.3,6.16,0.62,824.01,2845,0.606326889,3610,0.265927978,3950,15.69620253,4040,13.11881188,4570,5.48,8.279220779,0.51,0,0.34,2.63
59090,(주)미코,2002-01-15,2021,4.40546E+11,-21.7,0,3.55,29.49,18.57,42.68,8979.134118,0.525759591,17334.98778,-0.209690819,14705.52334,-6.837725633,13926.42276,-1.625850144,13700,36.15,27.46693795,8.1,0,9.2,0
36200,유니셈(주),1999-12-10,2021,4.38498E+11,43.75,51.92,17.33,15.49,11.91,31.39,5900,1.423728814,6940,1.060518732,8570,66.86114352,12900,10.85271318,14300,20.28,19.36733376,3,14.27,2.08,0.56
20,동화약품(주),1976-03-24,2021,4.37128E+11,0.79,17.54,7.48,3.27,2.63,23.95,16250,-0.036923077,21850,-0.28375286,19650,-20.3562341,14250,9.824561404,15650,15.37,40.36697248,1.32,8.57,1.63,1.15
6060,(주)화승인더스트리,1991-02-04,2021,4.36475E+11,-9.97,-10.55,2.24,5.02,2.58,90.31,6900,0.143478261,8310,-0.050541516,7130,10.65918654,7780,1.413881748,7890,27.99,45.41832669,2.28,20.33,0.47,2.38
7460,(주)에이프로젠케이아이씨,1995-07-08,2021,4.34708E+11,4.23,0,0.57,-3.51,-2.1,80.45,2686.324304,-0.162424285,1693.080166,0.328938845,1936.431107,16.19313444,1990.785335,13.02072407,2250,0,-36.18233618,1.27,29.52,5.67,0
2020,(주)코오롱,1975-06-23,2021,4.34349E+11,24.65,-24.29,62.8,2.51,1.06,129.47,17800,0.93258427,21000,0.638095238,21800,57.79816514,23200,48.27586207,34400,16.36,33.46613546,0.84,53.81,8.04,1.45
38540,(주)상상인,2000-08-18,2021,4.33774E+11,-58.61,-88.67,7.09,1.75,1.54,11.21,6140,0.276872964,5610,0.397504456,6420,22.11838006,6620,18.42900302,7840,10.53,102.2857143,1.79,9.71,4.45,0
287410,(주)제이시스메디칼,2018-05-08,2021,4.33696E+11,0,0,28.17,-2.35,-1.36,73.17,122.9109492,48.95486602,124.1100804,48.47221031,263.209301,2232.744313,4005,53.30836454,6140,0,-144.2553191,3.39,1891.26,0,0
96040,이트론(주),2008-01-25,2021,4.33319E+11,21.2,0,-5.29,0.13,0.08,46.76,107.9586968,6.651074202,175.2662794,3.712828976,185.9288667,344.2559214,692,19.36416185,826,0,4123.076923,5.36,145.78,9.48,0
64260,(주)다날,2004-07-23,2021,4.33E+11,16.54,282.95,10.51,12.44,5.92,101.57,3527.246768,0.780425474,4906.417999,0.279956172,4830,30.02070393,8500,-26.11764706,6280,17.64,14.06752412,1.75,0,2.22,0
75580,(주)세진중공업,2015-11-30,2021,4.32624E+11,-21.2,0,10.02,20.47,8.11,137.33,4211.927249,0.806773847,5528.154514,0.376589598,6690,13.75186846,6480,17.4382716,7610,230.61,14.06936981,2.88,45.78,1.62,1.97
1470,삼부토건(주),1976-06-26,2021,4.32583E+11,-11.31,183.63,4.05,3.36,1.95,75.76,640,3.9140625,1775,0.771830986,4580,-31.33187773,3180,-1.100628931,3145,67.4,55.35714286,1.86,15.34,1.15,0
36630,세종텔레콤(주),2000-01-04,2021,4.32235E+11,-13.14,0,-4.54,11.66,8.76,27.34,271,1.656826568,310,1.322580645,500,44,893,-19.37290034,720,24.2,10.54888508,1.23,7.58,1.71,0
6840,에이케이홀딩스(주),1999-08-11,2021,4.3187E+11,8.63,12.14,73.97,3.17,2.52,31,18650,0.747989276,17550,0.857549858,25150,29.6222664,26700,22.09737828,32600,45.82,26.49842271,0.84,15.13,9.49,1.23
680,(주)엘에스네트웍스,1973-11-15,2021,4.28688E+11,29.72,0,1.79,8.5,3.46,135.45,2130,1.55399061,2150,1.530232558,2690,102.2304833,2820,92.90780142,5440,0,10.94117647,0.93,19.71,2.39,0
1500,현대차증권(주),1990-06-09,2021,4.28156E+11,-2.06,34.1,23.54,6.76,0.78,719.63,7886.073606,0.762600845,9619.485921,0.444983663,12000.54679,15.82805551,12729.94022,9.19140046,13900,4.83,5.621301775,0.38,0,0.49,4.86
31330,(주)에스에이엠티,2000-05-23,2021,4.26479E+11,52.07,41.44,3.46,9.85,5.19,113.17,2085,1.045563549,2275,0.874725275,2420,76.23966942,2735,55.94149909,4265,16.23,21.31979695,2.1,32.73,0.34,3.52
84690,대상홀딩스(주),2005-08-17,2021,4.25497E+11,27.91,13.49,68.01,3.1,2.63,30,8070,0.456009913,9980,0.177354709,10200,15.19607843,10800,8.796296296,11750,177.41,36.12903226,1.12,28.78,16.37,1.87
1780,(주)알루코,2007-06-07,2021,4.24254E+11,0.71,130.53,0.99,1.56,0.78,109.86,1587.038119,2.207232353,3888.311521,0.309051492,4726.869077,7.682271658,4587.109484,10.96312433,5090,0,138.4615385,2.16,39.52,1.81,0
58650,(주)세아홀딩스,2001-07-30,2021,4.24E+11,-58.86,0,42.29,-4.2,-3.72,13.87,71800,0.47632312,70500,0.503546099,76500,38.5620915,84400,25.59241706,106000,14.8,-10.47619048,0.44,8.78,5.93,2.12
36030,(주)케이티알파,1999-12-24,2021,4.23223E+11,21.06,0,1.84,-2.39,-1.71,43.65,4815,1.46105919,5140,1.305447471,5750,106.0869565,11350,4.405286344,11850,0,-91.21338912,2.18,7.03,1.21,0
16580,환인제약(주),1996-07-03,2021,4.22222E+11,4.22,46.53,23.46,5.62,5.1,9.91,14400,0.576388889,15100,0.503311258,16700,35.92814371,18000,26.11111111,22700,17.83,25.26690391,1.42,17.78,2.46,1.32
8350,(주)남선알미늄,1978-05-22,2021,4.21986E+11,-8.51,-75.33,-0.7,0.38,0.24,56.95,6170,-0.379254457,5270,-0.273244782,4695,-18.42385517,3930,-2.544529262,3830,40.32,636.8421053,2.42,0,1.57,0
7860,(주)서연,1989-09-09,2021,4.21463E+11,19.92,-38.07,26.9,0.91,0.89,1.35,6800,1.639705882,7740,1.319121447,9690,85.24251806,23300,-22.96137339,17950,87.52,152.7472527,1.39,97.88,32.35,0.28
136490,(주)선진,2011-02-16,2021,4.20899E+11,22.64,26.02,2.64,2.39,1.12,111.99,9760,0.81352459,9470,0.86906019,11300,56.63716814,16900,4.733727811,17700,18.76,45.60669456,1.09,7.97,0.45,0.56
138610,(주)나이벡,2011-07-13,2021,4.20877E+11,112.65,0,-33.44,-9.23,-5.97,74.2,11450,2.711790393,26450,0.606805293,43300,-1.847575058,35950,18.21974965,42500,0,-143.2286024,13.22,0,66.21,0
65350,신성델타테크(주),2004-08-06,2021,4.20504E+11,28.9,150.47,18.93,9.87,6.32,54.33,3096.476369,3.941100197,5550.245401,1.756634868,10600,44.33962264,8590,78.11408615,15300,46.26,28.47011145,2.81,58.92,3.23,0.65
99190,(주)아이센스,2013-01-30,2021,4.18299E+11,11.78,16.34,17.99,6.89,5.45,30.16,25150,0.210735586,27600,0.10326087,30000,1.5,24600,23.7804878,30450,16.08,26.99564586,1.86,13.28,2.44,0.82
42040,(주)케이피엠테크,2003-01-07,2021,4.17928E+11,55.4,0,-29.82,-2.11,-1.7,23.21,693.142567,3.299259837,3534.689314,-0.156927318,2964.564134,0.520679109,2904.306914,2.606235776,2980,0,-154.028436,3.25,0,17.75,0
7340,(주)디티알오토모티브,1988-09-24,2021,4.1675E+11,23.71,21.68,11.28,3.64,3.26,16.84,24700,0.688259109,22450,0.857461024,25750,61.94174757,31100,34.08360129,41700,21.17,34.06593407,1.24,13.23,2.48,4.8
121800,(주)비덴트,2011-12-01,2021,4.15632E+11,13.92,1019.65,-4.25,37.24,28.26,30.74,4562.09059,0.99469954,4353.707985,1.090172338,7840.398893,16.06552324,13700,-33.57664234,9100,19.79,3.329752954,1.24,0,38.67,0
46440,(주)케이지모빌리언스,2004-12-14,2021,4.13492E+11,30.47,149.79,18.73,7.62,5.08,53.05,11600,-0.081896552,9530,0.11752361,10350,2.898550725,9890,7.684529828,10650,17.69,20.47244094,1.56,28.96,2.02,2.07
41830,(주)인바디,2000-12-14,2021,4.1325E+11,41.23,66.15,38.31,9.46,8.98,6.27,16000,0.8875,15900,0.899371069,17350,74.06340058,20300,48.76847291,30200,24.82,29.9154334,2.83,19.16,5.78,0.46
110790,(주)크리스에프앤씨,2018-10-01,2021,4.12385E+11,35.41,111.53,22.08,11.68,8.9,30.96,21600,0.62962963,23300,0.510729614,25950,35.64547206,30100,16.94352159,35200,10.61,14.7260274,1.72,6.79,1.42,2.1
130660,한전산업개발(주),2010-12-16,2021,4.1076E+11,3.12,-35.05,8.6,9.84,4.93,90.78,3180,2.962264151,3500,2.6,4765,164.4281217,4710,167.5159236,12600,29.88,50.6097561,4.98,13.17,1.28,1.65
256840,(주)한국비엔씨,2016-12-28,2021,4.10192E+11,25.31,0,-56.7,-18.13,-7.29,241.32,3121.173005,1.550323224,4349.825236,0.829958577,4250,87.29411765,7300,9.04109589,7960,288.01,-61.1693326,11.09,106.45,21.1,0
