회사명,거래소코드,회계년도,매출액증가율(IFRS),순이익증가율(IFRS),매출액정상영업이익률(IFRS),자기자본순이익률(IFRS),총자본순이익률(IFRS),부채비율(IFRS),차입금의존도(IFRS),자본(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS),상장일,보통주자본금(IFRS),우선주자본금(IFRS)
(주)한국큐빅,021650,2021/06,34.21,41.19,21.05,4.27,4.02,7.74,0,79293705,4114747,3282893,2003/01/24,8175282,0
(주)한국큐빅,021650,2018/06,-6.73,-37.16,8.22,1.52,1.28,12.05,6.31,67716204,995381,905459,2003/01/24,8175282,0
(주)한국큐빅,021650,2019/06,26.58,86.49,12.16,2.45,2.16,14.91,6.2,70102052,1863730,1688614,2003/01/24,8175282,0
(주)한국큐빅,021650,2020/06,-4.93,37.7,17.99,3.22,2.94,4.58,0,74384346,2620325,2325170,2003/01/24,8175282,0
(주)한국테크놀로지,053590,2018/06,298.18,0,5.48,-24.12,-15.54,26.75,15.55,51059044,260199,-8910357,2001/08/23,33489575,19333
(주)한국테크놀로지,053590,2019/06,-65.09,0,-169.91,-13.69,-8.3,159.39,56.79,20733073,-2815018,-4915501,2001/08/23,35592525,19333
(주)한국테크놀로지,053590,2021/06,-6.87,0,-68.37,-53.01,-21.74,181.99,45.62,15597564,-7566336,-11445755,2001/08/23,61978911,19333
(주)한국테크놀로지,053590,2020/06,617.29,0,-28.32,-21.17,-8.89,122.32,36.77,27587998,-3365199,-5114368,2001/08/23,50140900,19333
(주)한국토지신탁,034830,2021/06,7.01,22.82,45.41,4.59,2.74,66.68,,834023317,,37366782,2016/07/11,252489230,0
(주)한국토지신탁,034830,2019/06,-8.47,-21.85,66.55,7.98,4.68,74.4,,772729216,,58506284,2016/07/11,252489230,0
(주)한국토지신탁,034830,2020/06,-22.45,-48,50.74,3.88,2.26,68.64,,794504575,,30424762,2016/07/11,252489230,0
(주)한국토지신탁,034830,2018/06,21.64,23.51,74.84,11.53,6.91,65.93,,693697540,,74866989,2016/07/11,252489230,0
(주)한국특강,007280,2019/06,21.85,0,-0.75,-8.12,-1.75,280.86,38.17,88681551,-1619673,-5984146,1989/11/13,16176745,0
(주)한국특강,007280,2018/06,12.6,0,2.38,-4.97,-0.85,487.03,0,58792455,4204111,-2957893,1989/11/13,9010439,0
(주)한국특강,007280,2020/06,-14.14,0,3.93,5.08,1.23,351.22,37.42,71488161,7262303,4067899,1989/11/13,16176745,0
(주)한국특강,007280,2021/06,85.3,289.76,5.33,16.59,4.2,260.97,33.81,119644811,18240650,15855242,1989/11/13,26621238,0
(주)한국파마,032300,2021/06,,,,,,,,49641580,2455454,3477823,2020/08/10,5453351,0
(주)한국팩키지,037230,2021/06,1.24,-58.46,0.54,0.82,0.44,88.97,40.51,44378201,152148,346672,1999/12/21,12500000,0
(주)한국팩키지,037230,2020/06,-0.29,-7.45,4.3,2.01,1.29,80.2,39.81,40047221,1190899,834590,1999/12/21,12500000,0
(주)한국팩키지,037230,2019/06,-0.48,-3.11,4.38,2.13,1.59,32.25,19.58,42930171,1218299,901782,1999/12/21,12500000,0
(주)한국팩키지,037230,2018/06,-0.19,-39.27,4.69,2.26,1.69,35.46,20.32,41898374,1309274,930723,1999/12/21,12500000,0
(주)한국화장품제조,003350,2020/06,-17.22,52.25,0.96,2.9,1.74,69.51,29.29,49126760,340625,1448628,1978/02/06,2266000,0
(주)한국화장품제조,003350,2019/06,-13.27,-72.12,4.45,1.88,1.16,64.28,22.24,50852499,1912189,951461,1978/02/06,2266000,0
(주)한국화장품제조,003350,2018/06,30.21,-31.17,8.06,6.89,4.35,59.14,12.51,50498101,3996305,3412751,1978/02/06,2266000,0
(주)한국화장품제조,003350,2021/06,3.42,-6.4,2.03,2.86,1.63,83.09,28.13,45602916,747847,1355984,1978/02/06,2266000,0
(주)한글과컴퓨터,030520,2020/06,11.51,5.51,33.38,6.17,4.66,24.96,13.25,243861194,18515219,13901243,1996/09/24,12881217,0
(주)한글과컴퓨터,030520,2019/06,1.82,43.56,30.74,6.45,4.57,41.61,23.76,206541340,15288881,13175655,1996/09/24,12202163,0
(주)한글과컴퓨터,030520,2018/06,-1.62,-39.45,24.48,4.68,3.68,40.43,19.88,202184728,11959510,9177579,1996/09/24,12202163,0
(주)한글과컴퓨터,030520,2021/06,4.46,24.56,40.95,6.66,5.42,21,9.83,276353697,23725242,17315081,1996/09/24,13117703,0
(주)한네트,052600,2021/06,-9.75,61.33,5.43,1.67,1.07,52.05,26.22,34526327,610681,575239,2001/07/10,5781850,0
(주)한네트,052600,2020/06,-1.91,-10.69,4.88,1.02,0.59,58.64,29.37,34458897,607869,356555,2001/07/10,5781850,0
(주)한네트,052600,2019/06,-8.1,-36.72,6.57,1.11,0.58,84.54,37.88,35460581,834979,399224,2001/07/10,5781850,0
(주)한네트,052600,2018/06,-0.25,-23.85,8.37,1.73,0.89,99.28,42.05,36401253,1157549,630901,2001/07/10,5781850,0
(주)한농화성,011500,2020/06,-0.39,86.04,7.43,5.81,4.23,35.2,12.71,125022709,7332052,6950732,2003/01/09,7818521,0
(주)한농화성,011500,2019/06,-13.01,11.41,4.04,3.34,2.26,39.62,17.03,114339856,4007409,3736226,2003/01/09,7818521,0
(주)한농화성,011500,2021/06,25.98,41.68,8.05,7.48,5.39,42.06,13.52,138171869,10014076,9847562,2003/01/09,7818521,0
(주)한농화성,011500,2018/06,-2.72,17.43,2.61,3.16,2.03,55.41,20.47,109702572,2976249,3353672,2003/01/09,7818521,0
(주)한독,002390,2021/06,1.52,-34.84,5.72,1.52,0.68,128.1,32.45,378976476,13647853,5732997,1976/06/30,6881767,0
(주)한독,002390,2019/06,4.95,-47.61,6.05,1.6,0.84,93.15,24.82,371072396,13382315,5882956,1976/06/30,6881767,0
(주)한독,002390,2018/06,0.8,408.68,4.11,3.3,1.69,88.26,24.31,362677728,8677639,11229784,1976/06/30,6881767,0
(주)한독,002390,2020/06,6.17,49.55,6.52,2.36,1.15,118.45,31.97,375187984,15324974,8797815,1976/06/30,6881767,0
(주)한독크린텍,256150,2020/06,0,0,14.09,10.43,8.39,24.32,1.1,36440854,4093593,3799036,2019/09/05,2045500,0
(주)한독크린텍,256150,2021/06,-10.89,-35.74,11.17,5.6,4.65,17.6,0,50698974,2892590,2441123,2019/09/05,4196500,0
(주)한독크린텍,256150,2019/06,,,,,,,,18552232,2832494,2563209,2019/09/05,1650000,0
(주)한라,014790,2021/06,-11.31,-3.09,5.19,7.31,2.02,236.21,38.49,399068347,32268729,26692916,1994/08/12,194374710,50872100
(주)한라,014790,2018/06,-21.82,-24.28,4.61,5.88,1.83,214.05,34.26,358939021,25654825,20681389,1994/08/12,190374710,50872100
(주)한라,014790,2019/06,-10.1,0,0.82,-2.8,-0.82,277.62,36,311173195,4095184,-9385015,1994/08/12,194374710,50872100
(주)한라,014790,2020/06,39.96,0,5.82,8.57,2.23,291.87,35.3,331431873,40765219,27544120,1994/08/12,194374710,50872100
(주)한라홀딩스,060980,2019/06,-15.68,-53,8.94,2.12,1.28,68.58,28.77,838857791,27127851,18373044,2010/05/19,55086180,0
(주)한라홀딩스,060980,2018/06,4.79,-56.34,13.49,4.31,2.61,63.12,26.26,893341948,48553522,39095581,2010/05/19,55086180,0
(주)한라홀딩스,060980,2020/06,-22.54,-82.81,2.23,0.38,0.22,78.39,36.12,826710493,5246882,3159238,2010/05/19,55086180,0
(주)한라홀딩스,060980,2021/06,47.97,2827.3,17.1,10.42,5.73,85.14,36.82,948406579,59478880,92480366,2010/05/19,55086180,0
(주)한미글로벌건축사사무소,053690,2020/06,4.87,78.66,7.19,4.66,3.55,38.52,6.38,100064993,3855808,4704902,2009/06/23,5478775,0
(주)한미글로벌건축사사무소,053690,2019/06,-21.34,-23.92,3.39,2.6,2.02,24.42,2.19,101798028,1732603,2633482,2009/06/23,5478775,0
(주)한미글로벌건축사사무소,053690,2018/06,18.79,-17.83,6.11,3.48,2.55,32.42,6.74,100811966,3969831,3461425,2009/06/23,5478775,0
(주)한미글로벌건축사사무소,053690,2021/06,15.06,5.8,7.45,4.83,3.4,45.38,10.59,105872919,4599382,4977964,2009/06/23,5478775,0
(주)한빛소프트,047080,2019/06,15.3,0,6.14,0.96,0.55,97.84,1.09,20323150,998051,208148,2002/01/10,12389918,0
(주)한빛소프트,047080,2021/06,2.36,0,-12.86,-3.26,-1.29,215.54,24.71,15478005,-2121378,-601964,2002/01/10,12389918,0
(주)한빛소프트,047080,2020/06,-0.92,2847.9,0.96,29.39,14.49,107.57,0.92,21431847,154536,6136004,2002/01/10,12389918,0
(주)한빛소프트,047080,2018/06,-20.49,0,0.73,-1.1,-0.68,52.91,0,22936303,102665,-259190,2002/01/10,12389918,0
(주)한샘,009240,2019/06,-13.5,-28.65,4.25,4.78,2.74,77.87,4.5,567475136,34834990,26343022,2002/07/16,23533928,0
(주)한샘,009240,2021/06,8.14,7.94,5.49,7.19,4.06,73,0.54,604431341,50211590,42341768,2002/07/16,23533928,0
(주)한샘,009240,2018/06,-2.91,-38.11,4.69,7.47,4.07,71.77,4.92,533786450,44453337,36922302,2002/07/16,23533928,0
(주)한샘,009240,2020/06,3.22,48.91,5.41,6.88,3.83,81.44,3.39,573036770,45828831,39228489,2002/07/16,23533928,0
(주)한섬,020000,2020/06,32.19,35.31,8.16,3.31,2.79,23.57,2.89,1071588789,44654716,34829780,1996/07/03,12315000,0
(주)한섬,020000,2021/06,17.8,50.41,10.85,4.68,3.77,24.33,1.13,1169184691,69946717,52387436,1996/07/03,12315000,0
(주)한섬,020000,2019/06,15.37,-16.2,8.85,2.6,2.21,13.34,1.56,1035881079,36632566,25740289,1996/07/03,12315000,0
(주)한섬,020000,2018/06,0.86,18.8,8.71,3.34,2.67,22.47,11.23,943513691,31246839,30717216,1996/07/03,12315000,0
(주)한솔케미칼,014680,2019/06,1.19,17.15,25.39,11.57,6.09,90.08,38.31,381855662,50118709,40769698,1989/05/20,56475975,0
(주)한솔케미칼,014680,2018/06,17.93,41.14,22.05,11.51,6.12,90.27,30.1,322714015,43016062,34802594,1989/05/20,56475975,0
(주)한솔케미칼,014680,2021/06,24.74,30.84,33.21,14.84,9.25,61.03,26.83,556129971,90520396,74681396,1989/05/20,56675975,0
(주)한솔케미칼,014680,2020/06,10.7,40,27.66,13.72,7.9,59.83,27.97,450212236,60433818,57077509,1989/05/20,56475975,0
(주)한솔홈데코,025750,2020/06,-3.28,1159.61,2.75,1.48,0.78,92.5,33.15,157657370,3586540,2348358,2003/11/04,83765149,0
(주)한솔홈데코,025750,2019/06,1.49,-96.06,1.09,0.12,0.06,89.41,31.93,159449552,1468851,186435,2003/11/04,83765149,0
(주)한솔홈데코,025750,2018/06,8.39,-22.49,4.29,2.94,1.53,92.14,29.71,163333778,5694432,4733312,2003/11/04,83765149,0
(주)한솔홈데코,025750,2021/06,-7.45,232.33,5.25,4.84,2.63,75.87,26.3,165016936,6337657,7804213,2003/11/04,83765149,0
(주)한송네오텍,226440,2021/06,186.87,0,-7.42,-4.02,-2.2,63.91,15.58,40543293,-1073248,-1192245,2015/10/06,5380554,0
(주)한송네오텍,226440,2019/06,0,0,8.6,1.18,0.53,122.34,32.81,18521768,1064206,218646,2015/10/06,3960101,0
(주)한송네오텍,226440,2020/06,-59.23,0,-9,-7.62,-3.41,125.02,33.53,18703851,-454017,-1418647,2015/10/06,4076058,0
(주)한송네오텍,226440,2018/06,0,0,0,-7.97,-6.94,16,,8042385,,-669130,2015/10/06,445000,0
(주)한익스프레스,014130,2018/06,8.27,-46.93,1.32,3.56,1.23,206.26,41.62,64380932,3503956,2208160,1989/07/25,6000000,0
(주)한익스프레스,014130,2021/06,18.1,62.62,2.04,7.85,1.84,342.55,53.09,69279302,7000721,5539498,1989/07/25,6000000,0
(주)한익스프레스,014130,2020/06,10.05,323.15,2.15,4.87,1.28,312.94,55.31,71908346,6229878,3406447,1989/07/25,6000000,0
(주)한익스프레스,014130,2019/06,-0.68,-63.54,2.26,1.22,0.37,249.58,42.36,67866644,5965036,805016,1989/07/25,6000000,0
(주)한일진공,123840,2021/06,-34.32,0,-58.65,-2.12,-1.96,9.48,4.57,126681655,-2702377,-2431730,2010/10/05,7830598,0
(주)한일진공,123840,2020/06,24.54,0,-23.27,-2.37,-2.18,6.58,1.06,102443198,-1632077,-2642748,2010/10/05,6430598,0
(주)한일진공,123840,2018/06,98.63,0,10.27,-4.68,-3.62,19.22,6.62,140649817,2733134,-5883921,2010/10/05,5497789,0
(주)한일진공,123840,2019/06,-78.83,0,-52.56,-12.57,-10.92,10.3,5.19,120735163,-2960315,-16421874,2010/10/05,5620598,0
(주)한진,002320,2021/06,6.77,1642.03,0.72,15.13,7.07,96.88,32.94,1381811757,7208897,182260463,1974/08/12,74738140,0
(주)한진,002320,2020/06,8.29,0,2.87,1.02,0.43,137.12,42.58,1027632873,26843350,10462513,1974/08/12,59873280,0
(주)한진,002320,2018/06,3.68,127.07,1.11,8.06,3.72,109.88,35.63,889312066,9077292,70082070,1974/08/12,59873280,0
(주)한진,002320,2019/06,5.89,0,2.18,-0.25,-0.11,136.44,43.56,1028317521,18810808,-2375449,1974/08/12,59873280,0
(주)한진중공업,097230,2020/06,21.19,0,2.07,22.88,2.73,636.24,43.19,310189000,17072000,62684000,2007/08/31,416371000,0
(주)한진중공업,097230,2018/06,7.86,0,6.45,-4.99,-0.93,491.57,54.94,543892000,50889000,-32071000,2007/08/31,530263000,0
(주)한진중공업,097230,2019/06,-13.74,0,-0.21,-22.63,-3.2,871.74,50.15,237649000,-1405000,-88414000,2007/08/31,416371000,0
(주)한진중공업,097230,2021/06,-13.31,0,-3.39,-22.16,-2.84,732.14,41.18,256554000,-24211000,-62786000,2007/08/31,416371000,0
(주)한진중공업홀딩스,003480,2019/06,185.63,0,71.53,-14.41,-12.68,25.72,1.36,285572000,4920000,-50085000,1956/03/03,155149000,0
(주)한진중공업홀딩스,003480,2021/06,0.38,106.77,78.22,2.29,1.82,24.97,10.13,296856000,7141000,6720000,1956/03/03,155149000,0
(주)한진중공업홀딩스,003480,2020/06,32.22,0,78.03,1.13,0.9,25.84,10.4,290438000,7096000,3250000,1956/03/03,155149000,0
(주)한진중공업홀딩스,003480,2018/06,-72.37,0,-3.41,-0.17,-0.16,5.29,0,409436000,-82000,-683000,1956/03/03,155149000,0
(주)한진칼,180640,2019/06,10.76,8.98,80.26,1.91,1.53,28.3,21.44,1537214883,37154023,29105683,2013/09/16,147926145,1341915
(주)한진칼,180640,2021/06,-40.95,0,51,-4.79,-3.38,59.31,28.47,1954221616,9027804,-83597367,2013/09/16,166846555,1341915
(주)한진칼,180640,2018/06,2.28,7.66,81.54,1.91,1.48,21.42,17.12,1515387220,34080656,26707365,2013/09/16,147926145,1341915
(주)한진칼,180640,2020/06,-35.24,-49.64,65.25,0.95,0.77,19.05,15.45,1539811178,19561935,14659034,2013/09/16,147926145,1341915
(주)한창,005110,2020/06,-22.45,0,-56.26,-5.46,-2.88,155.85,28.16,18005794,-1970694,-1191607,1976/06/01,17395135,0
(주)한창,005110,2021/06,-40.79,0,-88.24,-23.35,-7.5,271.28,49.26,16605364,-1830006,-4040803,1976/06/01,33395135,0
(주)한창,005110,2019/06,-19.59,0,-19.09,-2.49,-1.84,42.79,8.68,25673239,-862155,-763069,1976/06/01,17395135,0
(주)한창,005110,2018/06,45.98,0,-11.9,1.28,1,29.62,8.73,35542824,-668282,476861,1976/06/01,17229295,0
(주)한창바이오텍,043090,2020/06,-36.31,0,-29.18,-12.14,-9.56,14.3,1.89,20620182,-851567,-2722200,2001/10/11,15731560,0
(주)한창바이오텍,043090,2018/06,-13.74,0,-18.61,-8.93,-6.04,41.22,21.25,21022355,-1244950,-1606828,2001/10/11,13363696,0
(주)한창바이오텍,043090,2019/06,-31.52,0,-30.97,-10.6,-7.6,37.86,24.1,24215297,-1418903,-2397086,2001/10/11,14493346,0
(주)한창바이오텍,043090,2021/06,-63.25,0,-169.39,-17.5,-15.99,4.68,0.51,21114993,-1816293,-3651257,2001/10/11,16295157,0
(주)한창제지,009460,2020/06,-10.45,27.41,8,5.66,2.89,99.42,31.51,89664265,6792046,4913668,1987/12/23,29833743,0
(주)한창제지,009460,2019/06,-7.32,-28.36,5.27,4.91,2.42,92.58,25.28,83877603,5001590,3856689,1987/12/23,29833743,0
(주)한창제지,009460,2018/06,1.38,-14.05,6.71,7.79,3.52,115.18,30.93,73188943,6863788,5383499,1987/12/23,29833743,0
(주)한창제지,009460,2021/06,2.55,75.04,11.86,8.97,4.36,111.16,33.48,102128212,10330136,8601088,1987/12/23,29833743,0
(주)한컴MDS,086960,2021/06,-19.99,-60.18,5.57,1.92,1.63,15.21,0,115144452,2591340,2197697,2006/09/26,4844725,0
(주)한컴MDS,086960,2020/06,3.5,-69.54,9.55,4.9,4,20.35,1.14,114216330,5558286,5518575,2006/09/26,4844725,0
(주)한컴MDS,086960,2019/06,8.82,240.62,7.84,17.55,14.33,24.71,0,111251356,4408180,18120356,2006/09/26,4844725,0
(주)한컴MDS,086960,2018/06,-5.79,39.9,11.86,5.84,4.85,19.75,0,95294109,6125580,5319764,2006/09/26,4844725,0
(주)한컴라이프케어,372910,2021,,,,,,,,,,,,,
(주)한컴위드,054920,2020/06,70.35,283.89,1.5,3.09,2.18,44.81,23.1,127942112,157093,3134462,2001/11/01,14108541,0
(주)한컴위드,054920,2021/06,13.74,33.64,7.87,3.18,2.14,52.12,24.66,135244702,937415,4188877,2001/11/01,14108541,0
(주)한컴위드,054920,2019/06,31.66,0,-19.38,1.23,0.86,35.7,22.85,74913674,-1191767,816505,2001/11/01,9398271,0
(주)한컴위드,054920,2018/06,-11.81,0,-50.69,-0.97,-0.62,52.46,31.03,57479227,-2367664,-523314,2001/11/01,7068276,0
(주)한탑,002680,2021/06,9.44,0,-6.32,-1.39,-0.53,136.23,50.28,59894703,-2050031,-786420,1995/07/07,14134994,0
(주)한탑,002680,2018/06,-11.84,0,-2.99,-6.01,-2.3,169.23,56.6,45542104,-1076718,-2796532,1995/07/07,10400000,0
(주)한탑,002680,2019/06,-6.98,0,-4.96,-3.86,-1.29,230.03,64.55,42735360,-1663423,-1705733,1995/07/07,10400000,0
(주)한탑,002680,2020/06,-11.57,0,-15.77,-23.06,-7.44,193.58,58.22,53089200,-4676982,-11047724,1995/07/07,11149726,0
(주)한프,066110,2020/06,-60.98,0,-198.3,-11.63,-4.87,280.08,64.55,12402555,-2346895,-3085336,2002/07/16,26399800,0
(주)한프,066110,2021/06,-0.78,0,-262.07,-33.61,-15.25,65.25,34.59,35884664,-3077380,-8115313,2002/07/16,38422136,0
(주)한프,066110,2019/06,-40.21,0,2.3,-10.9,-5.38,95.79,46.64,40676257,69832,-4851926,2002/07/16,26399800,0
(주)한프,066110,2018/06,-27.9,0,-122.16,-16.15,-8,108.28,47.95,48348668,-6197133,-7774930,2002/07/16,17722204,0
(주)한화,000880,2019/06,-16.39,-80.07,3.15,0.81,0.33,147.31,29.28,3357546533,60212231,26686729,1976/06/24,374793675,114756470
(주)한화,000880,2018/06,1.43,-15.56,7.3,4.14,1.76,139.82,29.98,3255364209,166785504,133892872,1976/06/24,374793675,114756470
(주)한화,000880,2021/06,-1.44,-2.88,4.89,1.79,0.76,132.43,32.88,3488706525,92667777,61768600,1976/06/24,374793675,114756470
(주)한화,000880,2020/06,0.76,138.31,3.38,1.88,0.77,139.72,29.88,3420850240,64963835,63597573,1976/06/24,374793675,114756470
(주)해성티피씨,059270,2021/06,,,,,,,,30494928,-595176,-1262126,2021/04/21,2315000,0
(주)핸디소프트,220180,2018/06,39.41,0,-5.74,-3.34,-1.68,105.99,23.04,31496577,-1192260,-1088912,2016/11/24,3731505,0
(주)핸디소프트,220180,2019/06,-5.37,0,-8.75,-13.18,-7.57,54.64,23.01,51709361,-1719718,-5481816,2016/11/24,7734648,0
(주)핸디소프트,220180,2021/06,-13.25,-4.67,6.83,1.92,1.72,12.36,1.34,60193193,491039,1123388,2016/11/24,9704000,0
(주)핸디소프트,220180,2020/06,-57.87,0,1.7,2.17,1.65,11.31,0.08,56748829,140909,1178369,2016/11/24,9700000,0
(주)헬릭스미스,084990,2021/06,-60.87,0,-2411.79,-12.83,-7.15,48.07,22.72,252047430,-21463573,-25840130,2005/12/29,17132857,0
(주)헬릭스미스,084990,2019/06,-21.47,0,-1242.73,-2.39,-1.58,101.53,37.32,136153294,-14951309,-3557770,2005/12/29,7978130,0
(주)헬릭스미스,084990,2020/06,89.04,0,-1395.56,-34.97,-16.1,131.41,37.49,150904690,-31739656,-50188434,2005/12/29,13382857,0
(주)헬릭스미스,084990,2018/06,7.73,0,-378.55,-2.01,-1.86,9.15,6.43,161750343,-5799194,-3826753,2005/12/29,7978130,0
(주)현대공업,170030,2018/06,-13.41,-49.3,-0.65,1.53,1.12,31.4,0,84383521,-403473,1225306,2013/12/04,7670000,0
(주)현대공업,170030,2019/06,23.69,208.91,3.32,4.28,3.11,43.46,0.08,92465905,2538604,3785118,2013/12/04,7670000,0
(주)현대공업,170030,2020/06,13.76,4.3,5.67,4.06,2.89,37.35,0.07,102160257,4937060,3947756,2013/12/04,7670000,0
(주)현대공업,170030,2021/06,32,57.25,5.93,5.73,4.13,39.65,0.05,114677607,6815284,6207673,2013/12/04,7670000,0
(주)현대그린푸드,005440,2019/06,0.01,10.96,4.39,3.12,2.51,22.76,0.24,1364800397,33056288,42403494,1989/08/22,48852241,0
(주)현대그린푸드,005440,2020/06,-2.87,-23.03,3.36,2.44,2,21.47,0.26,1307677407,24582414,32637197,1989/08/22,48852241,0
(주)현대그린푸드,005440,2021/06,9.34,133.97,3.36,5.4,4.36,25.59,3.57,1522132910,26866153,76361207,1989/08/22,48852241,0
(주)현대그린푸드,005440,2018/06,1.41,8.16,5.05,2.92,2.35,26.55,2.93,1350204665,38028430,38215395,1989/08/22,48852241,0
(주)현대리바트,079430,2020/06,18.61,34.71,3.33,3.74,2.31,72.71,9.26,471723702,23741996,17309050,2005/11/22,20535282,0
(주)현대리바트,079430,2021/06,-5.65,-56.01,2.07,1.6,0.93,71.98,9.97,482599731,13919737,7614006,2005/11/22,20535282,0
(주)현대리바트,079430,2019/06,-10.33,-43.29,2.47,2.89,1.93,50.3,2.72,453612666,14860672,12848800,2005/11/22,20535282,0
(주)현대리바트,079430,2018/06,73.45,46.45,4.1,6.21,4.19,49.33,0,435683595,27522811,22657236,2005/11/22,20535282,0
(주)현대미포조선,010620,2018/06,-23.83,-69.81,2.91,2.14,1.22,71.18,14.96,2274876618,31828535,50469612,1983/12/20,100000000,0
(주)현대미포조선,010620,2019/06,40.76,-41,2.65,1.3,0.82,47.22,3.39,2307258681,40770660,29778501,1983/12/20,199710745,0
(주)현대미포조선,010620,2021/06,-7.23,0,-13.44,-5.49,-3.45,67.46,3.35,2198502936,-187153816,-124795779,1983/12/20,199710745,0
(주)현대미포조선,010620,2020/06,-2.61,39.08,2.56,1.78,1.19,51.62,6.51,2348772068,38436332,41417400,1983/12/20,199710745,0
(주)현대바이오랜드,052260,2019/06,16.28,-9.13,13.42,4.55,3.69,23.31,11.56,150382227,7343765,6651793,2001/05/17,7500000,0
(주)현대바이오랜드,052260,2020/06,-20.65,-63.07,7.64,1.63,1.33,22.03,12.91,150595934,3317410,2456602,2001/05/17,7500000,0
(주)현대바이오랜드,052260,2018/06,-3.1,30.48,14.32,5.33,4.31,23.16,12,142045250,6736261,7320396,2001/05/17,7500000,0
(주)현대바이오랜드,052260,2021/06,14.56,211.17,18.75,5.22,4.34,18.32,9.67,142504227,9325695,7644258,2001/05/17,7500000,0
(주)현대백화점,069960,2021/06,28.79,126.53,11.62,2.04,1.2,74.75,25.03,3933350040,86775169,79217395,2002/11/25,117012205,0
(주)현대백화점,069960,2019/06,1.44,-11.38,16.65,2.69,1.76,51.32,15.7,3762485980,113555596,97147841,2002/11/25,117012205,0
(주)현대백화점,069960,2020/06,-15,-64,4.76,0.92,0.58,66.83,22.77,3822198201,27586804,34970465,2002/11/25,117012205,0
(주)현대백화점,069960,2018/06,-2.83,-8.15,18.89,3.25,2.14,55.68,17.68,3447278823,127021519,109628638,2002/11/25,117012205,0
(주)현대에버다임,041440,2021/06,18.43,0,0.08,0.11,0.08,43.88,7.17,169395885,96817,197772,2003/11/14,8957972,0
(주)현대에버다임,041440,2019/06,-17.49,-71.7,0.85,0.84,0.57,43.85,9.33,185861506,969682,1541523,2003/11/14,8957972,0
(주)현대에버다임,041440,2020/06,-13.24,0,-1.47,-0.01,-0.01,42.1,6.01,183270066,-1449131,-16275,2003/11/14,8957972,0
(주)현대에버다임,041440,2018/06,-22.99,-53.55,3.78,3.03,2.06,49.27,8.31,182193502,5219538,5447171,2003/11/14,8957972,0
(주)현대이지웰,090850,2019/06,5.98,0,17.87,13.26,4.44,158.95,4.18,42005085,6670856,4582193,2013/12/27,5450550,0
(주)현대이지웰,090850,2021/06,8,72.76,24.79,19.99,9.43,96.51,0.16,73002630,11864353,12555136,2013/12/27,11873181,0
(주)현대이지웰,090850,2018/06,36.61,0,18.06,-1.42,-0.46,259.63,8.12,27105615,6360604,-385957,2013/12/27,4946500,0
(주)현대이지웰,090850,2020/06,18.73,58.6,22.9,15.36,6.28,133.21,0.96,52633357,10149005,7267465,2013/12/27,5846590,0
(주)현대퓨처넷,126560,2018/06,-0.99,-5.4,19.62,3.33,3.06,8.95,0,691921805,26741951,22165232,2010/12/23,56438298,0
(주)현대퓨처넷,126560,2020/06,0.51,4.53,15.4,3.04,2.72,13.66,4.8,744028820,20991135,22194909,2010/12/23,56438298,0
(주)현대퓨처넷,126560,2021/06,-90.22,-95.06,-4.59,0.15,0.13,17.33,0.02,689343174,-611672,1095354,2010/12/23,56438298,0
